M6186042,"48"" X 48"" X 15"" Prefabricated Tee",Each,
M6186043,"54"" X 54"" X 15"" Prefabricated Tee",Each,
M6186044,"60"" X 60"" X 15"" Prefabricated Tee",Each,
M6186045,"60"" X 60"" X 18"" Prefabricated Tee",Each,
M6186046,"66"" X 66"" X 15"" Prefabricated Tee",Each,
M6186047,"66"" X 66"" X 30"" Prefabricated Tee",Each,
M6186048,"60"" X 60"" X 30"" Prefabricated Tee",Each,
M6186049,"60"" x 60"" x 42"" Prefabricated Wye",Each,
M6186050,"72"" X 72"" X 15"" Prefabricated Tee",Each,
M6186051,"66"" X 66"" X 18"" Prefabricated Tee",Each,
M6186052,"72"" X 72"" X 18"" Prefabricated Tee",Each,
M6186053,"72"" X 72"" X 21"" Prefabricated Tee",Each,
M6186054,"72"" X 72"" X 30"" Prefabricated Tee",Each,
M6186055,"72"" X 72"" X 24"" Prefabricated Tee",Each,
M6186056,"72"" X 72"" X 33"" Prefabricated Tee",Each,
M6186057,"72"" X 72"" X 36"" Prefabricated Tee",Each,
M6186058,"72"" X 72"" X 42"" Prefabricated Wye",Each,
M6186059,"72"" X 72"" X 54"" Prefabricated Tee",Each,
M6186060,"78"" X 78"" X 15"" Prefabricated Tee",Each,
M6186061,"78"" X 78"" X 24"" Prefabricated Tee",Each,
M6186062,"84"" X 84"" X 15"" Prefabricated Tee",Each,
M6186063,"78"" X 78"" X 66"" Prefabricated Wye",Each,
M6186064,"84"" X 84"" X 18"" Prefabricated Tee",Each,
M6186066,"84"" X 84"" X 24"" Prefabricated Tee",Each,
M6186067,"84"" X 84"" X 36"" Prefabricated Tee",Each,
M6186068,"84"" X 84"" X 42"" Prefabricated Wye",Each,
M6186069,"84"" X 84"" X 60"" Prefabricated Tee",Each,
M6186070,"90"" X 90"" X 15"" Prefabricated Tee",Each,
M6186072,"90"" X 90"" X 21"" Prefabricated Tee",Each,
M6186074,"90"" X 90"" X 42"" Prefabricated Tee",Each,
M6186076,"96"" X 96"" X 15"" Prefabricated Tee",Each,
M6186078,"96"" X 96"" X 33"" Prefabricated Wye",Each,
M6186079,"96"" X 96"" X 36"" Prefabricated Tee",Each,
M6186080,"96"" X 96"" X 48"" Prefabricated Tee",Each,
M6186082,"108"" X 108"" X 15"" Prefabricated Tee",Each,
M6186084,"108"" X 108"" X 36"" Prefabricated Tee",Each,
M6186085,"102"" X 102"" X 18"" Prefabricated Tee",Each,
M6186091,"42"" X 42"" X 18"" Prefabricated Tee",Each,
M6186094,"42"" X 42"" X 36"" Prefabricated Tee",Each,
M6186096,"42"" X 42"" X 30"" Prefabricated Wye",Each,
M6186097,"42"" X 42"" X 30"" Prefabricated Tee",Each,
M6186100,"42"" X 42"" X 24"" Prefabricated Tee",Each,
M6186102,"42"" X 42"" X 30"" Prefabricated Tee",Each,
M6186109,"48"" X 48"" X 21"" Prefabricated Tee",Each,
M6186110,"48"" X 48"" X 24"" Prefabricated Tee",Each,
M6186112,"48"" X 48"" X 48"" Prefabricated Wye",Each,
M6186124,"48"" X 48"" X 24"" Prefabricated  Wye",Each,
M6186141,"48"" X 48"" X 18"" Prefabricated Tee",Each,
M6186142,"48"" X 48"" X 36"" Prefabricated Tee",Each,
M6186143,"54"" X 54"" X 36"" Prefabricated Tee",Each,
M6186144,"60"" X 60"" X 48"" Prefabricated Tee",Each,
M6186148,"54"" X 48"" X 48"" Prefabricated Wye",Each,
M6186150,"60"" X 60"" X 24"" Prefabricated Tee",Each,
M6186154,"54"" X 54"" X 18"" Prefabricated Tee",Each,
M6186156,"54""X54""X30"" Prefabricated Tee",Each,
M6186157,Concrete Tee Per Phx. Supp. Detail P-1505,Each,
M6186160,"60"" X 60"" X 36"" Prefabricated Tee",Each,
M6186161,"60"" X 60"" X 36"" Prefabricated Wye",Each,
M6186162,"60"" X 60"" X 42"" Prefabricated Tee",Each,
M6186166,"66"" X 66"" X 42"" Prefabricated Wye",Each,
M6186200,"54"" X 54"" X 24"" Prefabricated Tee",Each,
M6186224,"66"" X 66"" x 24"" Prefabricated Tee",Each,
M6186228,"75"" X 75"" X 72"" Prefabricated Wye",Each,
M6186230,"78"" X 78"" X 30"" Prefabricated Tee",Each,
M6186236,"78"" X 78"" X 36"" Prefabricated Tee",Each,
M6186237,"78"" X 78"" X 42"" Prefabricated Wye",Each,
M6186238,"96"" X 96"" X 42"" Prefabricated Wye",Each,
M6186304,"(34""x53"") X (34""x53"") X 18"" Prefabricated Tee",Each,
M6186308,"(53""X83"") X (53""X83"") X 18"" Prefabricated Tee",Each,
M6186309,"66"" X 66"" X24"" Prefabricated Tee",Each,
M6186315,"78"" X 78"" X 15"" Prefabricated  Cross",Each,
M6186318,"78"" X 78"" X 18"" Prefabricated Cross",Each,
M6186319,"48"" X 48"" X 18"" Prefabricated  Cross",Each,
M6186322,"48"" X 48"" X 15"" Prefabtricated Cross",Each,
M6186900,"36"" - 22 1/2 degree Prefabricated Bend",Each,
M6186905,"24"" - 22 1/2 degree Prefabricated Bend",Each,
M6186930,"30"" - 45 DEGREE PREFABRICATED BEND",Each,
M6186931,"(34""x53"") X (34""x53"") 45 Degree Prefabricated Bend",Each,
M6186932,"(34""x53"") X (34""x53"") 22.5 Degree Prefabricated Bend",Each,
M6186942,"42"" - 45 DEGREE PREFABRICATED BEND",Each,
M6186948,"48""-22-1/2 Degree Bend",Each,
M6187000,"Prefabricated Pipe Bends, 15"" or 18""",Each,
M6187001,"42""-22 1/2 degree Prefabricated Bend",Each,
M6187002,"48""- 45 degree Prefabricated Bend",Each,
M6187003,"60"" - 45 Degree Prefabricated Bend",Each,
M6187004,"60"" - 22 1/2 degree Prefabricated Bend",Each,
M6187005,"66"" - 22 1/2 Degree Prefabricated Bend",Each,
M6187006,"66"" - 45 degree Prefabricated Bend",Each,
M6187010,"78"" X 78"" X 6' X 3' Tee, per Special Detail",Each,
M6187015,15-inch- 45 degree Prefabricated Bend,Each,
M6187017,15-inch- 90 degree Prefabricated Bend,Each,
M6187021,"12""-45 degree Prefabricated Bend",Each,
M6187022,"12"" - 22 1/2 degree Prefabricated Bend",Each,
M6187023,"12"" - 90 degree Prefabricated Bend",Each,
M6187024,24-inch- 45 degree Prefabricated Bend,Each,
M6187025,"15""- 11 1/4 degree Prefabricated Bend",Each,
M6187026,"96"" - 11 1/4 degree Prefabricated Bend",Each,
M6187027,"96"" - 7 1/4 degree Prefabricated Bend",Each,
M6187048,"Prefabricated 48"" X 24"" Pipe Transition",Each,
M6187050,"Prefabricated 36"" X 30"" Pipe Transition",Each,
M6187051,"Prefabricated 36"" X 24"" Transition Pipe",Each,
M6187066,"6""x6"" Flanged Outlet Tee, 1-6"" FL x M.J. Gate Valve, Box and Cover, Type ""A""",Each,
M6187078,"Prefabricated 78"" X 48"" Pipe Transition",Each,
M6187080,"90"" X 90"" X (Double 6' X 3' Box) Tee, per Special Detail",Each,
M6187100,"Prefabricated 84"" X 72"" Transition Pipe",Each,
M6187120,"Prefabricated 120"" X 108"" Transition Pipe",Each,
M6187136,"36' X 36"" X 36"" Prefabricated 45 degree Wye",Each,
M6187166,"Prefabricated 66"" X 60"" Transition Pipe",Each,
M6187187,"Prefabricated 96"" x 84"" Transition Pipe",Each,
M6187188,"Prefabricated 96"" X 78"" Transition Pipe",Each,
M6187189,"Prefabricated 78"" X 66"" Transition Pipe",Each,
M6187198,"Prefabricated 108"" x 96"" Transition Pipe",Each,
M6187524,Storm Drain Lateral Pipe Connection Standard Detail 524,Each,
M6187610,CONNECT EXISTING STORM DRAIN PIPE TO NEW MANHOLE,Each,
M6187620,CONNECT EXISTING STORM DRAIN PIPE TO NEW CATCH BASIN,Each,
M6187715,"15"" Storm Drain Check Valve per Detail",Each,
M6187718,"18"" Storm Drain Check Valve",Each,
M6187724,"24"" Storm Drain Check Valve per Detail",Each,
M6187728,"18"" Storm Drain Overflow Valve",Each,
M6187730,"30"" Storm Drain Check Valve per Detail",Each,
M6187736,"36"" Storm Drain Check Valve per Detail",Each,
M6188000,Steel Grate Per Plans,Lin. Ft.,
M6188001,Steel Grate per plans,Sq. Ft.,
M6188100,Steel Plate Per Plans,Sq. Ft.,
M6189000,"Bore & Jack under Storm Drain, Contingent Item",L. F.,
M6189018,"18"" Corrugated HDPE Storm Sewer Pipe",Lin. Ft.,
M6189500,Pipe Price Adjustment DO NOT USE!!! USE M6009900.,Job,
618,,,
M618M6180001,Concrete Slip Liner,Lin. Ft.,
621,Corrugated Metal Pipe and Arches,,
M6210012,"12"" C.M.P.",Lin. Ft.,
M6210015,"15"" C.M.P., 12 Gauge",L. F.,
M6210018,"18"" C.M.P.",L. F.,
M6210024,"24"" C.M.P.",Lin. Ft.,
M6210030,"30"" C.M.P.",Lin. Ft.,
M6210036,"36"" C.M.P.",L. F.,
M6210042,"42"" C.M.P.",Lin. Ft.,
M6211017,"17"" X 13"" C.M.P. Arch",L. F.,
M6211018,"18"" X 30"" C.M.P. Arch",Lin. Ft.,
M6211021,"21"" X 15"" C.M.P. Arch, 14 gage",Lin. Ft.,
M6211022,"22"" X 13"" C.M.P. Arch",Lin. Ft.,
M6211028,"28"" X 20"" C.M.P. Arch, 14 gage",Lin. Ft.,
M6211029,"29"" X 18"" C.M.P. Arch",Lin. Ft.,
M6211035,"35"" X 24"" C.M.P. Arch, 14 gage",Lin. Ft.,
M6211042,"42"" X 29"" C.M.P. Arch, 14 gage",Lin. Ft.,
M6211043,"43"" X 27"" C.M.P. Arch",Lin. Ft.,
M6211049,"49"" X 33"" C.M.P. Arch, 14 gage",Lin. Ft.,
M6211050,"50"" X 31"" C.M.P. Arch",Lin. Ft.,
M6211057,"57"" X 38"" C.M.P. Arch, 12 gage",Lin. Ft.,
M6211058,"58"" X 36"" C.M.P. Arch",Lin. Ft.,
M6211064,"64"" X 43"" C.M.P. Arch, 12 gage",Lin. Ft.,
M6211065,"65"" X 40"" C.M.P. Arch",Lin. Ft.,
M6211071,"71"" X 47"" C.M.P. Arch, 10 gage",Lin. Ft.,
M6211075,"57"" X 38"" C.M.P. Arch",Lin. Ft.,
M6211076,"36"" X 58.5"" RGRCP Class III Arch",Lin. Ft.,
M6211099,Headwalls or End Sections for C.M.P. and C.M.P. Arch,Each,
M6212004,"4"" Slotted Drain Pipe",Lin. Ft.,
M6212012,"12"" Slotted Drain Pipe",L. F.,
M6212015,"15"" Slotted Drain Pipe",L. F.,
M6212018,"18"" Slotted Drain Pipe",L. F.,
M6212021,"21"" Slotted Drain Pipe",L. F.,
M6212024,"24"" Slotted Drain Pipe",L. F.,
M6212027,"27"" Slotted Drain Pipe",L. F.,
M6212030,"30"" Slotted Drain Pipe",L. F.,
M6213015,"15"" CMP End Section",Each,
M6213018,"18"" C.M.P. End Section",Each,
M6213019,"18"" CMP End Section (With Access Barrier)",Each,
M6213024,"24"" CMP End Section (With Special Access Barrier)",Each,
M6213025,"24"" CMP End Section, ADOT Std. Detail C-13.25",Each,
M6213036,36-inch CMP Culvert Extension per Detail,Job,
M6213042,"42"" X 29"" CMPA End Section",Each,
M6214018,"18"" P.E. Culvert Extension, including Salvage and Relocation Existing Culvert End Treatment",Lin. Ft.,
M6214019,Culvert Extension Per Plan,Job,
622,HDPE Pipe,,
M6220012,"12"" HDPE Pipe",Lin. Ft.,
625,Manhole Construction and Drop Sewer Connections,,
M6250001,Sanitary Sewer Manhole Reference Marker,Each,
M6250002,"Storm Sewer Manhole, 72"" with 30 degree Bend, per Special Detail",Each,
M6250004,"Storm Sewer Manhole, MAG Standard Detail 522 (Shallow), COP Supp. Std. Detail P-1520",Each,
M6250005,"Storm Sewer Manhole, MAG Standard Detail 522, COP Supp. Std. Detail P-1520",Each,
M6250006,"Storm Sewer Manhole and Junction (54"",42"",48""), Special Detail",Each,
M6250007,"Storm Sewer Manhole and Junction (60"", 42"",42"") per Detail",Each,
M6250008,"Storm Sewer Manhole, MAG Standard Detail 520 and 522",Each,
M6250009,"Storm Sewer Manhole and Junction (66"",54"",54""), Per Detail",Each,
M6250010,"Storm Sewer Manhole, MAG Standard Detail 521 and 522",Each,
M6250011,"Storm Sewer Manhole, (Shallow), MAG Standard Detail 521 and 522",Each,
M6250012,"48"" Storm Drain Manhole",Each,
M6250013,"Concrete Manhole, ADOT Detail C-18.10",Each,
M6250015,"Storm Sewer Manhole Base Transition, Phoenix Supp. Detail P-1560 and MAG Std. Detail 522",Each,
M6250016,"Storm Sewer Manhole Base Transition, Phx. Supp. Detail P-1560 and MAG Std. Detail 522 and 423",Each,
M6250020,Storm Sewer Manhole per Detail,Each,
M6250050,Storm Sewer Manhole Shaft per MAG Std. Detail 522,Each,
M6250051,Construct Storm Sewer Outfall Access Barrier (per C.O.P. Detail P-1563),Each,
M6250070,"Storm Sewer Manhole, MAG Standard Detail 522, COP Supp. Std, Detail P-1520, Modified to 60"" Diameter",Each,
M6250071,"60"" Storm Drain Manhole",Each,
M6250099,"Storm Sewer Manhole Frame and Grated Cover, NEENAH, R-6352-G",Each,
M6250421,"Rebuild And Offset Sewer Manhole, MAG Detail 421",Each,
M6250422,"Adjust Existing Manhole Frame and Cover, Standard Detail 422 DO NOT USE!!! USE M3450020 OR M 3450021 OR M3450025 AS APPROPRIATE",Each,
M6250523,"Pressure Manhole, MAG Standard Detail 523",Each,
M6254990,"Stormwater Pollution Prevention Manhole, Per Special Detail",Each,
M6255000,Access Manhole per Detail,Each,
M6255001,Construct Butterfly Valve Vault Per Det.,Each,
M6255002,"Storm Sewer Manhole, per Special Detail",Each,
M6255003,"Special Manhole Detail, 5-foot I.D.",Each,
M6255004,"Construct Manhole at Location 212 & 213, per Special Detail",Each,
M6255005,"Valve Vault and Access Manhole, per Detail",Each,
M6255006,"Storm Drain Junction Vault, Per Special Detail",Each,
M6255007,6' X 15' Utility Vault for Valve Access,Each,
M6255008,"Manhole Construction (Up to 7.9 Feet Deep, 5.0-Ft Diameter)",Lin. Ft.,
M6255014,"Manhole Construction (8.0 to 13.9 Feet Deep, 5.0-Ft Diameter)",Lin. Ft.,
M6255020,"Manhole Construction (14.0 to 19.9 Feet Deep, 5.0-Ft Diameter)",Lin. Ft.,
M6255021,"Construct 4-Foot Diameter Sanitary Manhole, Per MAG Details 420 and 424",Each,
M6255022,"Construct 5-Foot Diameter Sanitary Manhole, Per MAG Detail 420 and 424",Each,
M6255023,Construct Sanitary Sewer Manhole per MAG Detail 420-A,Each,
M6255024,Construct Sanitary Sewer Manhole per MAG Detail 424,Each,
M6255025,"Construct 5-Foot Diameter Sanitary Sewer Manhole, Watertight, Per MAG Detail 420 and 423",Each,
M6255026,"Construct Sanitary Sewer Manhole, Watertight, per MAG Detail 423",Each,
M6255030,Install Pre-Cast Electrical Manhole,Each,
M6255034,Construct 4-Foot Sanitary Sewer Manhole per MAG Detail 424,Each,
M6255035,Construct 5-Foot Sanitary Sewer Manhole per MAG Detail 424,Each,
M6256260,Coating of Sanitary Sewer Manhole per COP Supp. 626,Each,
M6256270,Painting Sanitary Sewer Manhole with Insecticide per COP Supp. 627,Each,
M6257000,Connect New Pipe to Existing Manhole,Each,
M6257001,Connection To Existing Sewer Lines and Manholes,Each,
M6257002,Connect Storm Sewer Lateral to Existing Box Culvert per Plan,Each,
M6257005,"Discharge Structure, Special Detail",Each,
M6257010,Reshape Bottom of Existing Manhole,Each,
M6257015,Reshape Invert and Bench of Existing Manhole/Structure,Each,
M6257421,4-Ft I. D. Manhole Top Per Special Detail,Each,
M6257422,"Sewer Manhole, MAG Standard Detail 422",Each,
M6257430,"30"" Sanitary Sewer Manhole Per Plans",Each,
M6257450,Rehabilitation of Existing Sanitary Sewer Manhole,Each,
M6257500,Sanitary Sewer Manhole Per Details,Each,
M6257600,Irrigation Manhole Per Special Detail,Each,
M6257610,Irrigation Manhole per Special Detail,Each,
M6257900,"Drop Sewer Connection, MAG Standard Detail 426",Each,
M6257910,Sanitary Drop Connection and Manhole Per Plans,Each,
M6257950,Rotation of Manhole Covers,Each,
M6258000,Sanitary Sewer Junction Structure Per Plans,Each,
M6259000,Dry Well per Detail,Each,
630,"Tapping Sleeves, Valves and Valve Boxes on Water Lines",,
M6300965,"Debris Cap, Including Locator Coil, Furnish and Install, DO NOT USE!! USE M6309065",Each,
M6302004,"4"" Valve, Furnish & Install",Each,
M6302005,"6"" Valve, Furnish Only",Each,
M6302006,"6"" Valve, Furnish & Install",Each,
M6302007,"6"" Valve, Install Only",Each,
M6302008,"8"" Valve, Furnish & Install",Each,
M6302010,"10"" Valve, Furnish & Install",Each,
M6302012,"12"" Valve, Furnish & Install",Each,
M6303004,"4"" Valve, Box and Cover, Furnish & Install",Each,
M6303006,"6"" Valve, Box and Cover, Furnish & Install",Each,
M6303008,"8"" Valve, Box and Cover, Furnish & Install",Each,
M6303010,"10"" Valve, Box and Cover, Furnish & Install",Each,
M6303012,"12"" Valve, Box and Cover, Furnish & Install",Each,
M6303016,"16"" Valve, Box and Cover, Furnish & Install",Each,
M6303103,"3"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303104,"4"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303106,"6"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303108,"8"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303110,"10"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303112,"12"" Valve, Flg. X MJ, Box and Cover, Furnish & Install",Each,
M6303116,"16"" Valve, Flg. X MJ, Furnish & Install",Each,
M6304003,"3"" X 3"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304004,"4"" X 3"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304005,"4"" X 4"" Tapping Sleeve, Valve and Reducer, Box & Cover, Furnish & Install",Each,
M6304006,"4"" X 4"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304010,"6"" X 4"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304011,"6"" X 4"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304015,"6"" X 6"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304016,"6"" X 6"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304017,"8"" X 3"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304020,"8"" X 4"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304021,"8"" X 4"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304025,"8"" X 6"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304026,"8"" x 6"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304030,"8"" X 8"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304031,"8"" X 8"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304035,"10"" X 4"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304040,"10"" X 6"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304045,"10"" X 8"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304050,"10"" X 10"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304054,"12"" X 4"" Tapping Sleeve and Valve, Box & Cover, Furnish and install",Each,
M6304055,"12"" X 6"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304056,"12"" X 6"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304060,"12"" X 8"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304065,"12"" X 10"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304070,"12"" X 12"" Tapping Sleeve and Valve, Box & Cover, Furnish & Install",Each,
M6304071,"12"" X 12"" Tapping Sleeve and Valve, Furnish & Install",Each,
M6304072,"12"" X 12"" Tapping Sleeve and Valve, Furnish Only",Each,
M6304073,"12"" X 12"" Tapping Sleeve and Valve, Install Only",Each,
M6304074,"16"" X 12"" Tapping Sleeve and Valve, Box & Cover, Furnish and Install",Each,
M6304075,"16"" X 16"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304076,"16"" X 6"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304110,"16"" X 16"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304115,"20"" X 16"" Tapping Sleeve & Valve, Furnish and Install",Each,
M6304156,"14"" X 6"" Tapping Sleeve and Valve, Box & Cover, Furnish and Install",Each,
M6304202,"24"" X 12"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304208,"24"" x 8"" Tapping Sleeve and Valve, Box & Cover, Furnish and Install",Each,
M6304210,"36"" X 30"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304214,"42"" X 24"" Tapping Sleeve and Valve, Furnish and Install",Each,
M6304216,"42"" X 16"" Tapping Sleeve and Valve, Furnish Only",Each,
M6304217,"42"" X 16"" Tapping Sleeve and Valve, Install Only",Each,
M6305012,"12"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305015,"16"" Butterfly Valve, Flanged, Furnish Only",Each,
M6305016,"16"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305017,"16"" Butterfly Valve, Flanged, Install Only",Each,
M6305020,"20"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305024,"24"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305030,"30"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305036,"36"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305038,"36"" Ball Valve, Flanged, Including Pipe Saddle and Support, Furnish & Install",Each,
M6305040,"40"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305042,"42"" Butterfly Valve, Flanged, Furnish & Install",Each,
,,,
M6305048,"48"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305054,"54"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305060,"60"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305066,"66"" Butterfly Valve, Flanged, Furnish & Install",Each,
M6305106,"6"" Electric Operated Butterfly Valve, Furnish & Install",Each,
M6305110,"10"" Electric Operated Butterfly Valve, Furnish & Install",Each,
M6305112,"Electric Valve Actuator (For 10"" and 12"" Valves), Furnish and Install",Each,
M6305120,"Electric Valve Actuator (20"" Butterfly Valve), Furnish and Install",Each,
M6305136,"Electric Valve Actuator (36"" Butterfly Valve), Furnish and Install",Each,
M6305148,"Electric Valve Actuator (48"" Butterfly Valve), Furnish and Install",Each,
M6305154,"Electric Valve Actuator (54"" Butterfly Valve), Furnish and Install",Each,
M6305224,"24"" Motor Operated Isolation Valve (Butterfly Valve), Furnish and Install",Each,
M6305300,"Electric Service, Antenna, Remote Terminal Unit, and Wiring for Remote Valve Actuator",Each,
M6305302,Allowance for System Configuration for Remote Valve Actuator - Work to be done by City Consultant and paid under this contract.,Lump Sum,
M6305310,PRV Station Electrical System,Job,
